Id;industry;name;market_cap;stock;country;founded_year;ceo;web_page
93964;;Insurance Australia Group;;;Australia;;;
140016;;Insurance Australia Group;$7.87 B;IAG.AX;Australia;;;
152708;['Insurance'];Insurance Australia Group;$8.04 B;IAG.AX;Australia;;;
155547;;Insurance Australia Group;$8.27 B;IAG.AX;Australia;;;
178551;;Insurance Australia Group;$8.38 B;;australia;;;
487;Banks;National Australia Bank Limited;$81.03 B;NAB;Australia;1982; Mr. Ross Maxwell McEwan B.B.S., CBE;
6107;Financial Services;National Australia Bank Ltd;$69.7B;;Australia;;;www.nab.com.au
8305;Banks;National Australia Bank Limited;;NAB;Australia;;Mr. Ross Maxwell McEwan B.B.S., CBE;
15359;['Financial Services', 'Banking Services'];NATIONAL AUSTRALIA BANK;;;Australia;;Philip Chronican;
28253;;National Australia Bank;$69.41 B;;Australia;;;
40299;;NATIONAL AUSTRALIA BANK;69.04 Billion USD;;Australia;1981.0;Ross McEwan;
40300;;NATIONAL AUSTRALIA BANK;69.046 Billion USD;;Australia;;nan;
40301;['Financial Services', 'Banking Services'];NATIONAL AUSTRALIA BANK;;;;;Ross McEwan;
42510;['Financial Services', 'Banking Services'];National Australia Bank;;;Australia;;Ross McEwan;https://www.nab.com.au/
72702;;National Australia Bank;$67.23 B;;Australia;;;
92505;;National Australia Bank;;;Australia;;;
123028;;National Australia Bank Limited;A$108.03 Billion;;;;Mr. Ross Maxwell McEwan B.B.S., CBE;
138525;;National Australia Bank;$66.00 B;NAB.AX;Australia;;;
145465;;National Australia Bank Limited;A$108.03 Billion;;;;Mr. Ross Maxwell McEwan B.B.S., CBE;
153786;['Banks', 'Financialservices'];National Australia Bank;$63.92 B;NAB.AX;Australia;;;
154114;;National Australia Bank;$69.52 B;NAB.AX;Australia;;;
165321;;National Australia Bank Limited;;;;;CEO: Mr. Ross Maxwell McEwan B.B.S., CBE;
165322;Banks;National Australia Bank Limited;$81.03 B;NAB;Australia;;;
165323;Banks;National Australia Bank Limited;;NAB;Australia;;;
165324;financials;National Australia Bank Limited;;NAB;australia;;;
179705;;National Australia Bank;$69.56 B;;australia;;;
24742;['Financial Services', 'Banking Services'];NATIONAL BANK HOLDINGS CORPORATION;;;USA;;Not found;
32163;;National Bank Holdings;$1.59 B;;USA;;;
67181;;NATIONAL BANK HOLDINGS CORPORATION;;;USA;;nan;
67182;;NATIONAL BANK HOLDINGS CORPORATION;1.155 Billion USD;;USA;;nan;
77153;;National Bank Holdings;$1.59 B;;USA;;;
90583;['Financial Services', 'Banking Services'];NATIONAL BANK HOLDINGS CORPORATION;;;;;nan;
96211;;National Bank Holdings;;;USA;;;
142324;;National Bank Holdings;$1.58 B;NBHC;USA;;;
147976;['Banks', 'Financialservices'];National Bank Holdings;$1.58 B;NBHC;USA;;;
157830;;National Bank Holdings;$1.65 B;NBHC;USA;;;
169583;;National Bank Holdings;$1.65 B;NBHC;;;;https://companiesmarketcap.com/national-bank-holdings/marketcap/
180877;;National Bank Holdings;$1.62 B;;usa;;;
3452;Financial Services;National Bank of Greece SA;$4.1B;;Greece;;;www.nbg.gr
12155;Banking;National Bank of Greece;;;Greece;;Paul K. Mylonas;
12156;;National Bank of Greece;$4 B;;Greece;;;
21202;['Financial Services', 'Banking Services'];NATIONAL BANK OF GREECE;;;Greece;;Not found;
35870;Financials;National Bank of Greece;;;;1841;;
61190;;NATIONAL BANK OF GREECE;;;Greece;;nan;
61191;;NATIONAL BANK OF GREECE;2.751 Billion USD;;Greece;;nan;
87960;['Financial Services', 'Banking Services'];NATIONAL BANK OF GREECE;;;;;nan;
190456;Banking;National Bank of Greece;;;Athens, Greece;1841.0;;
5814;Financial Services;Qatar National Bank;$43.1B;;Qatar;;;www.qnb.com
8673;;qatar national bank;;;qatar;;;
9921;Banking;Qatar National Bank;;;Qatar;;Abdulla Mubarak Nasser Al-Khalifa;
9922;;Qatar National Bank;$59.09 B;;Qatar;;;
14006;;Qatar National Bank;;;;;;
14771;;Qatar National Bank;;;;;;
15507;['Financial Services', 'Banking Services', 'Asset Management', 'Securities', 'Credit Cards', 'Insurance'];QATAR NATIONAL BANK;;;Qatar;;HE Ali Ahmed Al Kuwari;
40632;;QATAR NATIONAL BANK;51.15 Billion USD;;Qatar;1964.0;Abdulla Mubarak Al-Khalifa;
40633;;QATAR NATIONAL BANK;47.782 Billion USD;;Qatar;;HE Ali Ahmed Al Kuwari;
40634;['Financial Services', 'Banking Services', 'Asset Management'];QATAR NATIONAL BANK;;;;;Abdulla Mubarak Al-Khalifa;
42629;['Financial Services', 'Banking Services', 'Asset Management', 'Securities', 'Credit Cards', 'Insurance'];Qatar National Bank;;;Qatar;;Abdulla Mubarak Al-Khalifa;https://www.qnb.com
189515;Banking;Qatar National Bank;;;Doha, Qatar;1964.0;;
6084;Financial Services;Hanwha Life Insurance Co Ltd;$2.0B;;South Korea;;;www.hanwhalife.com
23182;['Financial Services', 'Insurance'];HANWHA LIFE INSURANCE;;;South Korea;;Not found;
64462;;HANWHA LIFE INSURANCE;;;South Korea;;nan;
64463;;HANWHA LIFE INSURANCE;2.172 Billion USD;;South Korea;;nan;
89424;['Financial Services', 'Insurance'];HANWHA LIFE INSURANCE;;;;;nan;
8954;;samsung life insurance;;;south korea;;;
10539;Insurance;Samsung Life Insurance;;;South Korea;;Young-Muk Jeon;
10540;;Samsung Life Insurance;;;;;;
10541;;Samsung Life Insurance;$9.59 B;;South Korea;;;
14287;;Samsung Life Insurance;;;;;;
17588;['Financial Services', 'Insurance'];SAMSUNG LIFE INSURANCE;;;South Korea;;Not found;
17589;;SAMSUNG LIFE INSURANCE;;;South Korea;;nan;
17590;;SAMSUNG LIFE INSURANCE;11.444 Billion USD;;South Korea;;nan;
17591;['Financial Services', 'Insurance'];SAMSUNG LIFE INSURANCE;;;;;nan;
29556;;Samsung Life Insurance;$10.31 B;;South Korea;;;
44233;['Financial Services', 'Insurance'];Samsung Life Insurance;;;South Korea;;nan;http://www.samsunglife.com/
73599;;Samsung Life Insurance;$10.31 B;;South Korea;;;
93698;;Samsung Life Insurance;;;S. Korea;;;
139756;;Samsung Life Insurance;$10.07 B;032830.KS;S. Korea;;;
152874;['Insurance'];Samsung Life Insurance;$9.91 B;032830.KS;South Korea;;;
155313;;Samsung Life Insurance;$10.37 B;032830.KS;S. Korea;;;
172315;;Samsung Life Insurance;$10.37 B;032830.KS;;;;https://companiesmarketcap.com/samsung-life-insurance/marketcap/
179251;;Samsung Life Insurance;$10.40 B;;south-korea;;;
189794;Insurance;Samsung Life Insurance;;;Seoul, South Korea;1957.0;;
16705;['Financial Services', 'Insurance'];SBI LIFE INSURANCE COMPANY;;;India;;Mahesh Kumar Sharma;
29122;;SBI Life Insurance;$15.96 B;;India;;;
43545;['Financial Services', 'Insurance'];Sbi Life Insurance Company;;;India;;Mahesh Kumar Sharma;https://www.sbilife.co.in/
53719;;SBI LIFE INSURANCE COMPANY;;;India;;Mahesh Kumar Sharma;
53720;;SBI LIFE INSURANCE COMPANY;17.080 Billion USD;;India;;nan;
53721;['Financial Services', 'Insurance'];SBI LIFE INSURANCE COMPANY;;;;;Mahesh Kumar Sharma;
93303;;SBI Life Insurance;;;India;;;
126541;Insurance;SBI Life Insurance Company;;;;2001 (22 yrs old);;
139343;;SBI Life Insurance;$15.55 B;SBILIFE.NS;India;;;
153174;['Insurance'];SBI Life Insurance;$15.38 B;SBILIFE.NS;India;;;
154906;;SBI Life Insurance;$16.03 B;SBILIFE.NS;India;;;
172458;;SBI Life Insurance;$16.03 B;SBILIFE.NS;;;;https://companiesmarketcap.com/sbi-life-insurance/marketcap/
179172;;SBI Life Insurance;$16.15 B;;india;;;
3467;Technology and Communications;AAC Technologies Holdings Inc;$3.2B;;China;;;www.aactechnologies.com
107599;;AAC TECHNOLOGIES HOLDINGS INC;;nan;UNITED STATES;;;https://www.info-clipper.com/en/company/united-states/aac-technologies-holdings-inc.usd1ecico.html
109529;;AAC TECHNOLOGIES HOLDINGS INC;;nan;UNITED STATES;;;https://www.info-clipper.com/en/company/united-states/aac-technologies-holdings-inc.usd1ecico.html
116537;;ABC Technologies Holdings Inc.;C$340.3 Million;;;;Mr. Todd P. Sheppelman;
1301;Software—Application;SS&C Technologies Holdings, Inc.;$19.15 B;SSNC;United States;March 1, 1986; Mr. William C. Stone;
4534;Technology and Communications;SS&C Technologies Holdings Inc;$14.1B;;United States of America;;;www.ssctech.com
7787;Software—Application;SS&C Technologies Holdings, Inc.;;SSNC;United States;;Mr. William C. Stone;
12663;IT Software & Services;SS&C Technologies;;;United States;;William Charles Stone;
12664;;SS&C Technologies;$17.52 B;;United States;;;
16387;['Technology', 'Software and IT', 'Software Products'];SS&C TECHNOLOGIES HOLDINGS;;;USA;;William C. Stone;
27903;['Financial Technology', 'Software Products'];SS&C Technologies Holdings, Inc.;;;;['Windsor', 'Connecticut'];;['www', '.ssctech', '.com']
29218;;SS&C Technologies;$14.17 B;;USA;;;
53005;;SS&C TECHNOLOGIES HOLDINGS;;;USA;;William C. Stone;
53006;;SS&C TECHNOLOGIES HOLDINGS;19.313 Billion USD;;USA;;William C. Stone;
53007;['Technology', 'Software and IT', 'Software Products'];SS&C TECHNOLOGIES HOLDINGS;;;;;William C. Stone;
93415;;SS&C Technologies;;;USA;;;
125150;;SS&C Technologies Holdings, Inc.;$19.15 Billion;;;;Mr. William C. Stone;
127002;Software Product;SS&C TECHNOLOGIES;;;;1986 (37 yrs old);;
139482;;SS&C Technologies;$13.27 B;SSNC;USA;;;
146336;;Ss&c Technologies Holdings, Inc.;$19.15 Billion;;;;Mr. William C. Stone;
153060;['Software', 'Tech'];SS&C Technologies;$12.71 B;SSNC;USA;;;
155011;;SS&C Technologies;$14.02 B;SSNC;USA;;;
168545;Software—Application;SS&C Technologies Holdings, Inc.;$19.15 B;SSNC;United States;;;
168546;Software—Application;SS&C Technologies Holdings, Inc.;;SSNC;United States;;;
168821;technology;SS&C Technologies Holdings, Inc.;;SSNC;united states;;;
174337;;SS&C Technologies;$13.64 B;SSNC;;;;https://companiesmarketcap.com/ssc-technologies/marketcap/
178478;;SS&C Technologies;$14.32 B;;usa;;;
4250;Consumer Packaged Goods;AAK AB;$4.6B;;Sweden;;;www.aak.com
30616;;AAK;$4.58 B;;Sweden;;;
94783;;AAK;;;Sweden;;;
117951;;AAK AB;€4.30 Billion;;;;Mr. Johan  Westman;
140765;;AAK;$4.64 B;AAK.ST;Sweden;;;
147572;['Food'];AAK;$4.47 B;AAK.ST;Sweden;;;
156361;;AAK;$4.60 B;AAK.ST;Sweden;;;
177513;;AAK;$4.59 B;;sweden;;;
20863;['Healthcare', 'HealthCare Products', 'Biotechnology'];GALAPAGOS NV;;;Belgium;;Not found;
31232;;Galapagos NV;$3.04 B;;Belgium;;;
46918;['Healthcare', 'HealthCare Products', 'Biotechnology'];Galapagos Nv;;;Belgium;;nan;http://www.glpg.com/
60605;;GALAPAGOS NV;;;Belgium;;nan;
60606;;GALAPAGOS NV;3.889 Billion USD;;Belgium;;nan;
77934;;Galapagos Nv;$3.04 B;;Belgium;;;
87693;['Healthcare', 'HealthCare Products', 'Biotechnology'];GALAPAGOS NV;;;;;nan;
95415;;Galapagos NV;;;Belgium;;;
95416;;Galapagos NV;$3.07 B;GLPG;Belgium;;;
123267;;Galapagos NV;€6.82 Billion;;;;Mr. Onno  Van De Stolpe;
141600;;Galapagos NV;$2.68 B;GLPG;Belgium;;;
151609;['Pharmaceuticals', 'Biotech'];Galapagos NV;$2.52 B;GLPG;Belgium;;;
176691;;Galapagos NV;$3.15 B;;belgium;;;
28624;;KBC;$31.15 B;;Belgium;;;
73121;;Kbc;$25.24 B;;Belgium;;;
92893;;KBC;;;Belgium;;;
111090;;KBC Corp Ltd;CN¥18.65 Billion;;;;Not found;
139013;;KBC;$24.90 B;KBCSF;Belgium;;;
147022;[];KBC;$24.88 B;KBCSF;Belgium;;;
154473;;KBC;$30.29 B;KBCSF;Belgium;;;
179042;;KBC;$30.83 B;;belgium;;;
990;Banks;KBC Group NV;$29.81 B;KDB;Belgium;nan; Mr. Johan  Thijs;
5839;Financial Services;KBC Group NV;$30.9B;;Belgium;;;www.kbc.com
7086;Financial services;KBC Group;;;;"1935; 87 years ago (1935) (Kredietbank), present name (KBC Group) dates from 2005";;
8012;Banks;KBC Group NV;;KDB;Belgium;;Mr. Johan Thijs;
8728;;kbc group;;;belgium;;;
10029;Banking;KBC Group;;;Belgium;;Johan Thijs;
10030;;KBC Group;$29.5 B;;Belgium;;;
14061;;KBC Group;;;;;;
14826;;KBC Group;;;;;;
15753;['Financial Services', 'Banking Services'];KBC GROUP NV;;;Belgium;;Koenraad Debackere;
41089;;KBC GROUP NV;38.02 Billion USD;;Belgium;1935.0;Johan Thijs;
41090;;KBC GROUP NV;35.530 Billion USD;;Belgium;;nan;
41091;['Financial Services', 'Banking Services'];KBC GROUP NV;;;;;Johan Thijs;
42815;['Financial Services', 'Banking Services'];Kbc Group Nv;;;Belgium;;Johan Thijs;https://www.kbc.com
123276;;KBC Group NV;€26.98 Billion;;;;Mr. Johan  Thijs;
145976;;Kbc Group Nv;€26.98 Billion;;;;Mr. Johan  Thijs;
167028;;KBC Group NV;;;;;CEO: Mr. Johan Thijs;
167029;Banks;KBC Group NV;$29.81 B;KDB;Belgium;;;
167030;Banks;KBC Group NV;;KDB;Belgium;;;
167031;financials;KBC Group NV;;KDB;belgium;;;
189570;Banking;KBC Group;;;Brussels, Belgium;1935.0;;
25461;['Technology', 'Software and IT', 'Software Products'];MATERIALISE NV;;;Belgium;;Not found;
33365;;Materialise NV;$0.58 B;;Belgium;;;
34569;Technology;Materialise NV;;;;1990;;
50893;['Technology', 'Software and IT', 'Software Products'];Materialise Nv;;;Belgium;;nan;https://www.materialise.com/
68404;;MATERIALISE NV;;;Belgium;;nan;
68405;;MATERIALISE NV;1.304 Billion USD;;Belgium;;nan;
76154;;Materialise Nv;$0.58 B;;Belgium;;;
91106;['Technology', 'Software and IT', 'Software Products'];MATERIALISE NV;;;;;nan;
97597;;Materialise NV;;;Belgium;;;
123239;;Materialise NV;$1.15 Billion;;;;Mr. Wilfried  Vancraen;
143557;;Materialise NV;$0.56 B;MTLS;Belgium;;;
148218;['3DPrinting', 'Software', 'Tech'];Materialise NV;$0.53 B;MTLS;Belgium;;;
159141;;Materialise NV;$0.56 B;MTLS;Belgium;;;
183446;;Materialise NV;$0.58 B;;belgium;;;
186409;Technology;Materialise NV;;;Leuven;1990;;
20356;['Industries', 'Capital Goods', 'Building Products and Equipment'];AAON;;;USA;;Not found;
30864;;Aaon;$3.89 B;;USA;;;
46461;['Industries', 'Capital Goods', 'Building Products and Equipment'];Aaon;;;USA;;nan;https://www.aaon.com/
59747;;AAON;;;USA;;nan;
59748;;AAON;3.569 Billion USD;;USA;;nan;
73804;;Aaon;$3.89 B;;USA;;;
87293;['Industries', 'Capital Goods', 'Building Products and Equipment'];AAON;;;;;nan;
94950;;Aaon;;;USA;;;
140896;;Aaon;$4.24 B;AAON;USA;;;
147597;[];Aaon;$4.15 B;AAON;USA;;;
156522;;Aaon;$4.14 B;AAON;USA;;;
169059;;Aaon;$4.14 B;AAON;;;;https://companiesmarketcap.com/aaon/marketcap/
175316;;Aaon;$4.20 B;AAON;;;;https://companiesmarketcap.com/aaon/marketcap/
177245;;Aaon;$4.10 B;;usa;;;
2666;Aerospace and Defense;AAR Corp;$1.7B;;United States of America;;;www.aarcorp.com
24601;['Industries', 'Aerospace and Defense', 'Aircrafts'];AAR CORP;;;USA;;Not found;
66929;;AAR CORP;;;USA;;nan;
66930;;AAR CORP;1.201 Billion USD;;USA;;nan;
90481;['Industries', 'Aerospace and Defense', 'Aircrafts'];AAR CORP;;;;;nan;
13538;Diversified Financials;Aareal Bank;;;Germany;;Jochen Klösges;
13539;;Aareal Bank;$2.1 B;;Germany;;;
23269;['Financial Services', 'Banking Services'];AAREAL BANK AG;;;Germany;;Not found;
31766;;Aareal Bank;$2.14 B;;Germany;;;
35355;Financials;Aareal Bank;;;;1922;;
64633;;AAREAL BANK AG;;;Germany;;nan;
64634;;AAREAL BANK AG;1.592 Billion USD;;Germany;;nan;
77483;;Aareal Bank;$2.14 B;;Germany;;;
89501;['Financial Services', 'Banking Services'];AAREAL BANK AG;;;;;nan;
95903;;Aareal Bank;;;Germany;;;
141952;;Aareal Bank;$2.09 B;ARL.F;Germany;;;
151381;['Banks', 'Financialservices'];Aareal Bank;$2.08 B;ARL.F;Germany;;;
157497;;Aareal Bank;$2.14 B;ARL.F;Germany;;;
171773;;Aareal Bank;$2.14 B;ARL.F;;;;https://companiesmarketcap.com/aareal-bank/marketcap/
181318;;Aareal Bank;$2.15 B;;germany;;;
185525;Financials;Aareal Bank;;;Wiesbaden;1922;;
22307;['Basic Materials', 'Chemicals'];AARTI INDUSTRIES;;;India;;Not found;
31560;;Aarti Industries;$2.48 B;;India;;;
48150;['Basic Materials', 'Chemicals'];Aarti Industries;;;India;;nan;http://www.aarti-industries.com/
62922;;AARTI INDUSTRIES;;;India;;nan;
62923;;AARTI INDUSTRIES;2.257 Billion USD;;India;;nan;
77657;;Aarti Industries;$2.48 B;;India;;;
88759;['Basic Materials', 'Chemicals'];AARTI INDUSTRIES;;;;;nan;
95558;;Aarti Industries;;;India;;;
126628;Chemicals;Aarti Industries;;;;1975 (48 yrs old);;
141498;;Aarti Industries;$2.84 B;AARTIIND.NS;India;;;
151759;['Chemicals'];Aarti Industries;$2.91 B;AARTIIND.NS;India;;;
157247;;Aarti Industries;$2.54 B;AARTIIND.NS;India;;;
172524;;Aarti Industries;$2.54 B;AARTIIND.NS;;;;https://companiesmarketcap.com/aarti-industries/marketcap/
176746;;Aarti Industries;$2.58 B;;india;;;
651;Discount Stores;Dollar General Corporation;$54.30 B;DG;United States;October 1939; Mr. Todd J. Vasos;
8220;Discount Stores;Dollar General Corporation;;DG;United States;;Mr. Todd J. Vasos;
15476;['Consumer Defensive', 'Retail', 'Consumer Services'];DOLLAR GENERAL CORPORATION;;;USA;;David Perdue;
27037;['Discount retailer'];Dollar General Corporation;;;;['October\xa01939', ' (as J.L. Turner and Son)', 'June\xa01955', ' (as Dollar General)'];;['www', '.dollargeneral', '.com']
40530;;DOLLAR GENERAL CORPORATION;55.21 Billion USD;;USA;1939.0;Todd J Vasos;
40531;;DOLLAR GENERAL CORPORATION;52.007 Billion USD;;USA;;David Perdue;
40532;['Consumer Defensive', 'Retail', 'Consumer Services'];DOLLAR GENERAL CORPORATION;;;;;Todd J Vasos;
42605;['Consumer Defensive', 'Retail', 'Consumer Services'];Dollar General Corporation;;;USA;;Todd J Vasos;https://www.dollargeneral.com/
125904;;Dollar General Corporation;$54.30 Billion;;;;Mr. Todd J. Vasos;
145653;;Dollar General Corporation;$54.30 Billion;;;;Mr. Todd J. Vasos;
165843;;Dollar General Corporation;;;;;CEO: Mr. Todd J. Vasos;
165844;Discount Stores;Dollar General Corporation;$54.30 B;DG;United States;;;
165845;Discount Stores;Dollar General Corporation;;DG;United States;;;
165846;consumer staples;Dollar General Corporation;;DG;united states;;;
183831;Discount Stores;Dollar General Corporation;$54.30 B;DG;United States;;;
553;Aerospace & Defense;General Dynamics Corporation;$70.55 B;GD;United States;February 7, 1899; Ms. Phebe N. Novakovic;
6450;Aerospace and Defense;General Dynamics Corp;$65.1B;;United States of America;;;www.gd.com
8288;Aerospace & Defense;General Dynamics Corporation;;GD;United States;;Ms. Phebe N. Novakovic;
15424;['Industries', 'Aerospace Products', 'Defense Products', 'Aeroplane', 'Weapons', 'Security Systems and Solutions', 'Weapons', 'Marine Systems', 'Marine Transportation', 'Transportation', 'Capital Goods', 'Aerospace and Defense', 'Space Products'];GENERAL DYNAMICS CORPORATION;;;USA;;Nicholas Chabraja;
40458;;GENERAL DYNAMICS CORPORATION;59.22 Billion USD;;USA;1952.0;Phebe Novakovic;
40459;;GENERAL DYNAMICS CORPORATION;55.995 Billion USD;;USA;;Nicholas Chabraja;
40460;['Industries', 'Aerospace Products', 'Defense Products'];GENERAL DYNAMICS CORPORATION;;;;;Phebe Novakovic;
42575;['Industries', 'Aerospace Products', 'Defense Products', 'Aeroplane', 'Weapons', 'Security Systems and Solutions', 'Weapons', 'Marine Systems', 'Marine Transportation', 'Transportation', 'Capital Goods', 'Aerospace and Defense', 'Space Products'];General Dynamics Corporation;;;USA;;Phebe Novakovic;https://www.gd.com/
126062;;General Dynamics Corporation;$70.55 Billion;;;;Ms. Phebe N. Novakovic;
145553;;General Dynamics Corporation;$70.55 Billion;;;;nan;
165449;;General Dynamics Corporation;;;;;CEO: Ms. Phebe N. Novakovic;
165450;Aerospace & Defense;General Dynamics Corporation;$70.55 B;GD;United States;;;
165451;Aerospace & Defense;General Dynamics Corporation;;GD;United States;;;
165452;industrials;General Dynamics Corporation;;GD;united states;;;
183781;Aerospace & Defense;General Dynamics Corporation;$70.55 B;GD;United States;;;
6037;Metals and Mining;Steel Dynamics Inc;$19.0B;;United States of America;;;stld.steeldynamics.com
9143;;steel dynamics;;;united states;;;
11102;Engineering, Manufacturing;Steel Dynamics;;;United States;;Mark D. Millet;
11103;;Steel Dynamics;;;;;;
11104;;Steel Dynamics;$16.98 B;;United States;;;
14389;;Steel Dynamics;;;;;;
17136;['Basic Materials', 'Iron and Steel', 'Metals', 'Mining'];STEEL DYNAMICS;;;USA;;Not found;
17137;;STEEL DYNAMICS;;;USA;;nan;
17138;;STEEL DYNAMICS;14.337 Billion USD;;USA;;nan;
17139;['Basic Materials', 'Iron and Steel', 'Metals'];STEEL DYNAMICS;;;;;nan;
28957;;Steel Dynamics;$18.96 B;;USA;;;
43909;['Basic Materials', 'Iron and Steel', 'Metals', 'Mining'];Steel Dynamics;;;USA;;nan;https://www.steeldynamics.com/
73337;;Steel Dynamics;$19.23 B;;USA;;;
93176;;Steel Dynamics;;;USA;;;
125133;;Steel Dynamics, Inc.;$18.03 Billion;;;;Mr. Mark D. Millett;
139186;;Steel Dynamics;$19.07 B;STLD;USA;;;
153288;['Steelproducers', 'Steelindustry'];Steel Dynamics;$18.89 B;STLD;USA;;;
154744;;Steel Dynamics;$19.57 B;STLD;USA;;;
174653;;Steel Dynamics;$18.20 B;STLD;;;;https://companiesmarketcap.com/steel-dynamics/marketcap/
179345;;Steel Dynamics;$19.71 B;;usa;;;
189983;Engineering, Manufacturing;Steel Dynamics;;;Fort Wayne, Indiana;1993.0;;
5829;Consumer Packaged Goods;AB Electrolux;$4.3B;;Sweden;;;www.electroluxgroup.com
115029;;AB Electrolux ;Not found;;;;Mr. Jonas  Samuelson Econ., M.Sc.;
30759;;Electrolux;$4.16 B;;Sweden;;;
37295;Consumer goods;Electrolux;;;;1919;;
73792;;Electrolux;$4.16 B;;Sweden;;;
95006;;Electrolux;;;Sweden;;;
141065;;Electrolux;$3.82 B;ELUX-A.ST;Sweden;;;
152093;['HomeKitchenAppliances'];Electrolux;$4.03 B;ELUX-A.ST;Sweden;;;
156593;;Electrolux;$3.95 B;ELUX-A.ST;Sweden;;;
161298;Manufacturing;Electrolux Italia Spa;;;;;;
164212;White Goods;Electrolux;;;;;;
177204;;Electrolux;$3.92 B;;sweden;;;
183954;Consumer goods;Electrolux;;;Stockholm;1919;;
18706;['Utilities', 'Gas Utilities'];GUJARAT GAS;;;India;;Not found;
30861;;Gujarat Gas;$3.90 B;;India;;;
45095;['Utilities', 'Gas Utilities'];Gujarat Gas;;;India;;nan;https://www.gujaratgas.com/
57134;;GUJARAT GAS;;;India;;nan;
57135;;GUJARAT GAS;6.790 Billion USD;;India;;nan;
73807;;Gujarat Gas;$3.90 B;;India;;;
86093;['Utilities', 'Gas Utilities'];GUJARAT GAS;;;;;nan;
94925;;Gujarat Gas;;;India;;;
129364;Oil & Gas;Gujarat Gas;;;;1980 (43 yrs old);;
140818;;Gujarat Gas;$4.45 B;GUJGASLTD.NS;India;;;
152157;['OilGas', 'Utilitycompanies', 'Energy'];Gujarat Gas;$4.33 B;GUJGASLTD.NS;India;;;
156655;;Gujarat Gas;$3.79 B;GUJGASLTD.NS;India;;;
172792;;Gujarat Gas;$3.79 B;GUJGASLTD.NS;;;;https://companiesmarketcap.com/gujarat-gas/marketcap/
177363;;Gujarat Gas;$3.85 B;;india;;;
19880;['Utilities', 'Oil and Gas', 'Energy', 'Gas Utilities'];INDRAPRASTHA GAS;;;India;;Not found;
30946;;Indraprastha Gas;$3.66 B;;India;;;
46067;['Utilities', 'Oil and Gas', 'Energy', 'Gas Utilities'];Indraprastha Gas;;;India;;nan;http://www.iglonline.net/english/Default.aspx
58956;;INDRAPRASTHA GAS;;;India;;nan;
58957;;INDRAPRASTHA GAS;5.382 Billion USD;;India;;nan;
78168;;Indraprastha Gas;$3.66 B;;India;;;
86939;['Utilities', 'Oil and Gas', 'Energy'];INDRAPRASTHA GAS;;;;;nan;
95123;;Indraprastha Gas;;;India;;;
128360;Oil & Gas;Indraprastha Gas;;;;1998 (25 yrs old);;
141085;;Indraprastha Gas;$3.75 B;IGL.NS;India;;;
152011;['OilGas', 'Utilitycompanies'];Indraprastha Gas;$3.75 B;IGL.NS;India;;;
156737;;Indraprastha Gas;$3.56 B;IGL.NS;India;;;
172825;;Indraprastha Gas;$3.56 B;IGL.NS;;;;https://companiesmarketcap.com/indraprastha-gas/marketcap/
177275;;Indraprastha Gas;$3.63 B;;india;;;
26137;['Utilities', 'Energy', 'Gas Utilities', 'Natural Gas Distribution'];MAHANAGAR GAS;;;India;;Not found;
32699;;Mahanagar Gas;$1.05 B;;India;;;
51495;['Utilities', 'Energy', 'Gas Utilities', 'Natural Gas Distribution'];Mahanagar Gas;;;India;;nan;https://www.mahanagargas.com/
69596;;MAHANAGAR GAS;;;India;;nan;
69597;;MAHANAGAR GAS;1.590 Billion USD;;India;;nan;
76720;;Mahanagar Gas;$1.05 B;;India;;;
91628;['Utilities', 'Energy', 'Gas Utilities'];MAHANAGAR GAS;;;;;nan;
96817;;Mahanagar Gas;;;India;;;
128066;Oil & Gas;Mahanagar Gas;;;;1995 (28 yrs old);;
142818;;Mahanagar Gas;$1.07 B;MGL.NS;India;;;
150669;['Energy', 'OilGas', 'Utilitycompanies'];Mahanagar Gas;$1.05 B;MGL.NS;India;;;
158503;;Mahanagar Gas;$1.03 B;MGL.NS;India;;;
172855;;Mahanagar Gas;$1.03 B;MGL.NS;;;;https://companiesmarketcap.com/mahanagar-gas/marketcap/
180445;;Mahanagar Gas;$1.04 B;;india;;;
23817;['Energy', 'Oil and Gas'];NORTHERN OIL AND GAS;;;USA;;Not found;
31392;;Northern Oil and Gas;$2.76 B;;USA;;;
49479;['Energy', 'Oil and Gas'];Northern Oil And Gas;;;USA;;nan;http://www.northernoil.com/
65575;;NORTHERN OIL AND GAS;;;USA;;nan;
65576;;NORTHERN OIL AND GAS;1.098 Billion USD;;USA;;nan;
77807;;Northern Oil And Gas;$2.76 B;;USA;;;
89911;['Energy', 'Oil and Gas'];NORTHERN OIL AND GAS;;;;;nan;
95634;;Northern Oil and Gas;;;USA;;;
141564;;Northern Oil and Gas;$2.75 B;NOG;USA;;;
151704;['OilGas', 'Energy'];Northern Oil and Gas;$2.75 B;NOG;USA;;;
157144;;Northern Oil and Gas;$2.73 B;NOG;USA;;;
171001;;Northern Oil and Gas;$2.73 B;NOG;;;;https://companiesmarketcap.com/northern-oil-and-gas/marketcap/
176858;;Northern Oil and Gas;$2.79 B;;usa;;;
26;Trasporti & logistica;LSG - Logistic & Service Group S.r.l.;;;;;;
101517;Transport;LSG - Logistic & Service Group;;;Italy;;;
136543;Transport;LSG - Logistic & Service Group;;;Italy;2016;;
